1 0.441397128125
2 1.22204920536
3 1.53217158036
4 1.80834160714
5 2.06228625
6 2.15785625
7 2.10929785714
8 1.96816723214
9 1.99410107143
10 2.22807580357
11 2.163015
12 2.11200491071
132.15622964286
14 2.13240821429
15 1.98416419643
16 1.96340348214
17 2.02012035714
18 2.11028803571
19 2.22823008929
20 2.34151589286
21 2.40792758929
22 2.46744392857
23 2.37162607143
24 2.42799785714
25 2.3707825
26 2.46016794643
27 2.54452160714
28 2.42852339286
29 2.299125
30 2.32028625
31 2.22474071429
32 2.17512741071
33 2.34384151786
342.29335892857
35 2.29818857143
36 2.29363589286
37 2.29163232143
38 2.10824964286
39 2.11266803571
40 1.98617705357
41 1.89342026786
42 1.92455955357
43 2.18398321429
44 2.32383223214
45 2.12889410714
46 2.01530339286
47 1.93665832143
48 1.95138776786
49 2.06574741071
50 2.09673303571
51 2.14397482143
52 2.12531883929
53 2.14370035714
54 2.29155053571
55 2.16072580357
56 2.23073696429
57 2.21226598214
58 2.02694089286
59 2.12651892857
60 2.09741857143
61 2.09681223214
62 2.07782875
63 2.11754035714
64 2.09901794643
65 2.15361276786
66 2.11177160714
67 2.21626267857
68 2.25900464286
69 2.32135392857
70 2.23077892857
71 2.2002
72 2.39122482143
73 2.29028026786
74 2.31081723214
75 2.38557303571
76 2.41335651786
77 2.38597321429
78 2.279139375
79 2.20642767857
80 2.18541151786
